Date,aqi,co,no,no2,o3,so2,pm2_5,pm10,nh3
2022-01-14 04:00:00,1,277.04,0,0.04,59.37,0.02,0.5,0.5,0.02
2022-01-14 05:00:00,1,273.7,0,0.03,58.65,0.02,0.5,0.5,0.02
2022-01-14 06:00:00,1,273.7,0,0.03,58.65,0.02,0.5,0.5,0.02
2022-01-14 07:00:00,1,273.7,0,0.03,58.65,0.02,0.5,0.5,0.02
2022-01-14 08:00:00,1,277.04,0,0.04,57.22,0.03,0.5,0.5,0.02
2022-01-14 09:00:00,1,283.72,0,0.07,55.79,0.05,0.5,0.5,0.02
2022-01-14 10:00:00,1,287.06,0,0.11,53.64,0.06,0.5,0.5,0.02
2022-01-14 11:00:00,1,290.39,0,0.14,51.5,0.08,0.5,0.5,0.01
2022-01-14 12:00:00,1,293.73,0,0.16,50.07,0.1,0.5,0.5,0.01
2022-01-14 13:00:00,1,293.73,0,0.17,48.64,0.11,0.5,0.5,0.01
2022-01-14 14:00:00,1,293.73,0,0.18,47.21,0.12,0.5,0.5,0.01
2022-01-14 15:00:00,1,293.73,0,0.18,46.49,0.12,0.5,0.5,0.01
2022-01-14 16:00:00,1,297.07,0,0.18,45.06,0.12,0.5,0.5,0.01
2022-01-14 17:00:00,1,297.07,0,0.19,43.99,0.13,0.5,0.5,0.01
2022-01-14 18:00:00,1,297.07,0,0.2,42.56,0.14,0.5,0.5,0.01
2022-01-14 19:00:00,1,297.07,0,0.21,41.48,0.14,0.5,0.5,0.01
2022-01-14 20:00:00,1,297.07,0,0.22,40.41,0.15,0.5,0.5,0.01
2022-01-14 21:00:00,1,297.07,0,0.22,39.7,0.15,0.5,0.5,0.01
2022-01-14 22:00:00,1,297.07,0,0.22,38.62,0.15,0.5,0.5,0.01
2022-01-14 23:00:00,1,297.07,0,0.22,37.55,0.13,0.5,0.5,0.02
2022-01-15 00:00:00,1,297.07,0,0.22,36.48,0.12,0.5,0.5,0.02
2022-01-15 01:00:00,1,297.07,0,0.22,35.76,0.12,0.5,0.5,0.02
2022-01-15 02:00:00,1,297.07,0,0.22,35.05,0.12,0.5,0.5,0.02
2022-01-15 03:00:00,1,293.73,0.02,0.21,34.33,0.12,0.5,0.5,0.02
2022-01-15 04:00:00,1,293.73,0.03,0.2,33.97,0.13,0.5,0.5,0.02
2022-01-15 05:00:00,1,293.73,0.03,0.21,33.62,0.13,0.5,0.5,0.01
2022-01-15 06:00:00,1,290.39,0.02,0.23,32.9,0.13,0.5,0.5,0.01
2022-01-15 07:00:00,1,290.39,0.01,0.25,32.19,0.15,0.5,0.5,0.01
2022-01-15 08:00:00,1,290.39,0,0.25,32.19,0.19,0.5,0.5,0.01
2022-01-15 09:00:00,1,293.73,0,0.25,33.26,0.26,0.5,0.5,0.01
2022-01-15 10:00:00,1,293.73,0,0.24,34.33,0.33,0.5,0.5,0.01
2022-01-15 11:00:00,1,293.73,0,0.24,34.69,0.34,0.5,0.5,0.01
2022-01-15 12:00:00,1,293.73,0,0.23,34.69,0.32,0.5,0.5,0.01
2022-01-15 13:00:00,1,290.39,0,0.23,33.97,0.28,0.5,0.5,0.01
2022-01-15 14:00:00,1,290.39,0,0.23,33.62,0.25,0.5,0.5,0.01
2022-01-15 15:00:00,1,290.39,0,0.23,33.26,0.22,0.5,0.5,0.01
2022-01-15 16:00:00,1,290.39,0,0.22,32.9,0.21,0.5,0.5,0.01
2022-01-15 17:00:00,1,290.39,0,0.22,32.9,0.23,0.5,0.5,0.02
2022-01-15 18:00:00,1,290.39,0,0.22,33.26,0.26,0.5,0.5,0.02
2022-01-15 19:00:00,1,290.39,0,0.22,33.62,0.28,0.5,0.5,0.02
2022-01-15 20:00:00,1,290.39,0,0.22,33.62,0.27,0.5,0.5,0.02
2022-01-15 21:00:00,1,290.39,0,0.22,33.26,0.25,0.5,0.5,0.02
2022-01-15 22:00:00,1,290.39,0,0.24,33.97,0.23,0.5,0.5,0.01
2022-01-15 23:00:00,1,290.39,0,0.25,34.69,0.22,0.5,0.5,0.01
2022-01-16 00:00:00,1,290.39,0,0.27,35.76,0.21,0.5,0.5,0.01
2022-01-16 01:00:00,1,290.39,0,0.28,36.84,0.2,0.5,0.5,0.01
2022-01-16 02:00:00,1,290.39,0,0.28,37.55,0.17,0.5,0.5,0.01
2022-01-16 03:00:00,1,290.39,0.02,0.26,37.55,0.14,0.5,0.5,0.01
2022-01-16 04:00:00,1,287.06,0.04,0.22,37.91,0.13,0.5,0.5,0.01
2022-01-16 05:00:00,1,287.06,0.04,0.18,37.55,0.11,0.5,0.5,0.01
2022-01-16 06:00:00,1,283.72,0.03,0.17,36.84,0.09,0.5,0.5,0.01
2022-01-16 07:00:00,1,283.72,0.01,0.16,35.41,0.08,0.5,0.5,0.02
2022-01-16 08:00:00,1,283.72,0,0.16,33.62,0.05,0.5,0.5,0.02
2022-01-16 09:00:00,1,287.06,0,0.14,32.54,0.04,0.5,0.5,0.02
2022-01-16 10:00:00,1,287.06,0,0.13,32.54,0.04,0.5,0.5,0.02
2022-01-16 11:00:00,1,290.39,0,0.13,33.26,0.06,0.5,0.5,0.02
2022-01-16 12:00:00,1,290.39,0,0.13,34.69,0.09,0.5,0.5,0.02
2022-01-16 13:00:00,1,290.39,0,0.14,36.12,0.12,0.5,0.5,0.02
2022-01-16 14:00:00,1,290.39,0,0.15,37.55,0.16,0.5,0.5,0.02
2022-01-16 15:00:00,1,290.39,0,0.16,38.98,0.19,0.5,0.5,0.02
2022-01-16 16:00:00,1,290.39,0,0.16,39.7,0.22,0.5,0.5,0.02
2022-01-16 17:00:00,1,290.39,0,0.17,40.05,0.25,0.5,0.5,0.02
2022-01-16 18:00:00,1,290.39,0,0.17,41.13,0.3,0.5,0.5,0.01
2022-01-16 19:00:00,1,290.39,0,0.18,42.92,0.39,0.5,0.5,0.01
2022-01-16 20:00:00,1,290.39,0,0.18,44.35,0.49,0.5,0.5,0.01
2022-01-16 21:00:00,1,290.39,0,0.19,45.06,0.54,0.5,0.5,0.01
2022-01-16 22:00:00,1,290.39,0,0.2,45.06,0.47,0.5,0.5,0.01
2022-01-16 23:00:00,1,290.39,0,0.2,45.06,0.42,0.5,0.5,0.01
2022-01-17 00:00:00,1,290.39,0,0.2,45.06,0.4,0.5,0.5,0
2022-01-17 01:00:00,1,287.06,0,0.19,45.78,0.42,0.5,0.5,0
2022-01-17 02:00:00,1,287.06,0,0.18,46.49,0.45,0.5,0.5,0
2022-01-17 03:00:00,1,287.06,0.02,0.16,46.49,0.46,0.5,0.5,0
2022-01-17 04:00:00,1,283.72,0.03,0.14,47.21,0.44,0.5,0.5,0
2022-01-17 05:00:00,1,283.72,0.03,0.13,47.92,0.39,0.5,0.5,0
2022-01-17 06:00:00,1,283.72,0.02,0.13,47.92,0.32,0.5,0.5,0
2022-01-17 07:00:00,1,283.72,0.01,0.14,47.21,0.26,0.5,0.5,0.01
2022-01-17 08:00:00,1,280.38,0,0.14,47.21,0.23,0.5,0.5,0.01
2022-01-17 09:00:00,1,280.38,0,0.12,47.92,0.22,0.5,0.5,0.01
2022-01-17 10:00:00,1,280.38,0,0.12,48.64,0.22,0.5,0.5,0.01
2022-01-17 11:00:00,1,280.38,0,0.11,48.64,0.2,0.5,0.5,0.01
2022-01-17 12:00:00,1,280.38,0,0.1,48.64,0.2,0.5,0.5,0.01
2022-01-17 13:00:00,1,277.04,0,0.1,49.35,0.19,0.5,0.5,0.01
2022-01-17 14:00:00,1,277.04,0,0.09,50.07,0.2,0.5,0.5,0.01
2022-01-17 15:00:00,1,277.04,0,0.09,50.78,0.2,0.5,0.5,0.01
2022-01-17 16:00:00,1,277.04,0,0.08,51.5,0.19,0.5,0.5,0.01
2022-01-17 17:00:00,1,277.04,0,0.07,51.5,0.18,0.5,0.5,0.01
2022-01-17 18:00:00,1,277.04,0,0.07,52.21,0.17,0.5,0.5,0.01
2022-01-17 19:00:00,1,277.04,0,0.06,52.93,0.16,0.5,0.5,0.01
2022-01-17 20:00:00,1,273.7,0,0.06,53.64,0.16,0.5,0.5,0.01
2022-01-17 21:00:00,1,273.7,0,0.05,55.07,0.15,0.5,0.5,0.01
2022-01-17 22:00:00,1,273.7,0,0.05,55.79,0.14,0.5,0.5,0.01
2022-01-17 23:00:00,1,273.7,0,0.05,56.51,0.14,0.5,0.5,0.01
2022-01-18 00:00:00,1,273.7,0,0.05,57.22,0.13,0.5,0.5,0.01
2022-01-18 01:00:00,1,273.7,0,0.05,58.65,0.13,0.5,0.5,0.01
2022-01-18 02:00:00,1,273.7,0,0.04,60.08,0.13,0.5,0.5,0.01
2022-01-18 03:00:00,1,273.7,0,0.04,61.51,0.13,0.5,0.5,0.01
2022-01-18 04:00:00,1,270.37,0.01,0.03,62.23,0.12,0.5,0.5,0.01
2022-01-18 05:00:00,1,270.37,0,0.03,63.66,0.12,0.5,0.5,0.01
2022-01-18 06:00:00,1,267.03,0,0.02,64.37,0.11,0.5,0.5,0.01
2022-01-18 07:00:00,1,267.03,0,0.02,65.09,0.09,0.5,0.5,0.01
2022-01-18 08:00:00,1,267.03,0,0.02,66.52,0.07,0.5,0.51,0.01
2022-01-18 09:00:00,1,267.03,0,0.02,70.81,0.07,0.5,0.51,0.01
2022-01-18 10:00:00,1,263.69,0,0.01,75.1,0.06,0.5,0.52,0.01
2022-01-18 11:00:00,1,263.69,0,0.01,79.39,0.06,0.5,0.52,0.01
2022-01-18 12:00:00,2,263.69,0,0.01,83.68,0.06,0.5,0.53,0.01
2022-01-18 13:00:00,2,263.69,0,0,87.26,0.07,0.5,0.53,0.01
2022-01-18 14:00:00,2,260.35,0,0,90.12,0.06,0.5,0.54,0.01
2022-01-18 15:00:00,2,260.35,0,0,92.98,0.06,0.5,0.54,0.01
2022-01-18 16:00:00,2,260.35,0,0,94.41,0.05,0.5,0.55,0.01
2022-01-18 17:00:00,2,260.35,0,0,95.84,0.05,0.5,0.55,0.01
2022-01-18 18:00:00,2,257.02,0,0,97.27,0.05,0.5,0.56,0.01
2022-01-18 19:00:00,2,257.02,0,0.01,97.27,0.07,0.5,0.56,0.01
2022-01-18 20:00:00,2,257.02,0,0.01,97.27,0.11,0.5,0.56,0.01
2022-01-18 21:00:00,2,257.02,0,0.02,97.27,0.17,0.5,0.56,0.01
2022-01-18 22:00:00,2,257.02,0,0.04,95.84,0.22,0.5,0.56,0.01
2022-01-18 23:00:00,2,257.02,0,0.04,94.41,0.25,0.5,0.57,0
2022-01-19 00:00:00,2,257.02,0,0.05,91.55,0.28,0.5,0.56,0
2022-01-19 01:00:00,2,257.02,0,0.06,88.69,0.29,0.5,0.56,0
2022-01-19 02:00:00,2,257.02,0,0.08,85.83,0.29,0.5,0.56,0.01
2022-01-19 03:00:00,2,253.68,0.01,0.12,82.25,0.26,0.5,0.55,0.01
2022-01-19 04:00:00,1,253.68,0.02,0.17,77.96,0.25,0.5,0.55,0.01
2022-01-19 05:00:00,1,253.68,0.03,0.26,75.1,0.27,0.5,0.55,0.01
2022-01-19 06:00:00,1,253.68,0.03,0.34,74.39,0.28,0.51,0.56,0.02
2022-01-19 07:00:00,1,253.68,0.01,0.4,74.39,0.26,0.55,0.59,0.02
2022-01-19 08:00:00,1,257.02,0,0.39,75.82,0.22,0.56,0.59,0.02
2022-01-19 09:00:00,1,257.02,0,0.32,77.25,0.19,0.53,0.56,0.02
2022-01-19 10:00:00,1,257.02,0,0.26,77.96,0.15,0.5,0.52,0.02
2022-01-19 11:00:00,1,257.02,0,0.23,75.82,0.11,0.5,0.52,0.02
2022-01-19 12:00:00,1,260.35,0,0.22,74.39,0.1,0.5,0.52,0.03
2022-01-19 13:00:00,1,260.35,0,0.23,74.39,0.12,0.5,0.51,0.03
2022-01-19 14:00:00,1,260.35,0,0.22,75.1,0.12,0.5,0.51,0.03
2022-01-19 15:00:00,1,260.35,0,0.2,75.82,0.11,0.5,0.51,0.03
2022-01-19 16:00:00,1,260.35,0,0.15,79.39,0.1,0.5,0.51,0.03
2022-01-19 17:00:00,2,260.35,0,0.11,80.82,0.09,0.5,0.51,0.03
2022-01-19 18:00:00,2,260.35,0,0.09,82.25,0.08,0.5,0.5,0.02
2022-01-19 19:00:00,2,260.35,0,0.07,82.25,0.07,0.5,0.5,0.02
2022-01-19 20:00:00,2,260.35,0,0.06,82.25,0.06,0.5,0.5,0.02
2022-01-19 21:00:00,2,260.35,0,0.05,82.25,0.06,0.5,0.5,0.02
2022-01-19 22:00:00,2,260.35,0,0.05,80.11,0.05,0.5,0.5,0.02
2022-01-19 23:00:00,1,260.35,0,0.05,77.25,0.04,0.5,0.5,0.02
2022-01-20 00:00:00,1,263.69,0,0.05,75.1,0.03,0.5,0.5,0.02
2022-01-20 01:00:00,1,263.69,0,0.05,73.67,0.03,0.5,0.5,0.02
2022-01-20 02:00:00,1,263.69,0,0.06,73.67,0.04,0.5,0.5,0.02
2022-01-20 03:00:00,1,260.35,0,0.06,72.96,0.04,0.5,0.5,0.02
2022-01-20 04:00:00,1,260.35,0.01,0.05,72.96,0.04,0.5,0.5,0.02
2022-01-20 05:00:00,1,257.02,0.01,0.04,73.67,0.05,0.5,0.5,0.02
2022-01-20 06:00:00,1,257.02,0,0.04,73.67,0.05,0.5,0.5,0.02
2022-01-20 07:00:00,1,253.68,0,0.04,72.96,0.05,0.5,0.5,0.01
2022-01-20 08:00:00,1,253.68,0,0.04,75.1,0.07,0.5,0.5,0.01
2022-01-20 09:00:00,1,253.68,0,0.04,77.96,0.09,0.5,0.5,0.01
2022-01-20 10:00:00,1,253.68,0,0.04,79.39,0.1,0.5,0.5,0.01
2022-01-20 11:00:00,1,253.68,0,0.05,77.25,0.08,0.5,0.5,0.01
2022-01-20 12:00:00,1,253.68,0,0.05,75.1,0.07,0.5,0.5,0.01
2022-01-20 13:00:00,1,253.68,0,0.05,73.67,0.07,0.5,0.5,0.01
2022-01-20 14:00:00,1,257.02,0,0.04,73.67,0.07,0.5,0.5,0.01
2022-01-20 15:00:00,1,257.02,0,0.04,73.67,0.07,0.5,0.5,0.01
2022-01-20 16:00:00,1,257.02,0,0.04,74.39,0.07,0.5,0.5,0.01
2022-01-20 17:00:00,1,257.02,0,0.03,74.39,0.07,0.5,0.5,0.02
2022-01-20 18:00:00,1,257.02,0,0.03,74.39,0.07,0.5,0.5,0.02
2022-01-20 19:00:00,1,257.02,0,0.03,75.1,0.06,0.5,0.5,0.01
2022-01-20 20:00:00,1,260.35,0,0.02,76.53,0.06,0.5,0.5,0.01
2022-01-20 21:00:00,1,260.35,0,0.02,76.53,0.06,0.5,0.5,0.01
2022-01-20 22:00:00,1,260.35,0,0.02,75.82,0.06,0.5,0.5,0.01
2022-01-20 23:00:00,1,260.35,0,0.02,75.1,0.06,0.5,0.5,0.02
2022-01-21 00:00:00,1,260.35,0,0.02,75.1,0.06,0.5,0.5,0.02
2022-01-21 01:00:00,1,260.35,0,0.02,73.67,0.05,0.5,0.5,0.02
2022-01-21 02:00:00,1,260.35,0,0.02,72.96,0.05,0.5,0.5,0.02
2022-01-21 03:00:00,1,260.35,0,0.02,71.53,0.04,0.5,0.5,0.02
2022-01-21 04:00:00,1,260.35,0,0.02,71.53,0.04,0.5,0.5,0.02
2022-01-21 05:00:00,1,257.02,0,0.02,70.81,0.04,0.5,0.5,0.02
2022-01-21 06:00:00,1,257.02,0,0.02,69.38,0.03,0.5,0.5,0.02
2022-01-21 07:00:00,1,257.02,0,0.02,69.38,0.03,0.5,0.5,0.02
2022-01-21 08:00:00,1,257.02,0,0.02,69.38,0.03,0.5,0.5,0.02
2022-01-21 09:00:00,1,260.35,0,0.02,70.1,0.03,0.5,0.5,0.02
2022-01-21 10:00:00,1,260.35,0,0.02,70.81,0.03,0.5,0.5,0.02
2022-01-21 11:00:00,1,260.35,0,0.02,70.81,0.03,0.5,0.5,0.02
2022-01-21 12:00:00,1,260.35,0,0.01,70.81,0.03,0.5,0.5,0.02
2022-01-21 13:00:00,1,260.35,0,0.01,70.81,0.03,0.5,0.5,0.02
2022-01-21 14:00:00,1,260.35,0,0.01,70.81,0.03,0.5,0.5,0.02
2022-01-21 15:00:00,1,260.35,0,0.01,70.81,0.03,0.5,0.5,0.02
2022-01-21 16:00:00,1,257.02,0,0.01,71.53,0.03,0.5,0.5,0.02
2022-01-21 17:00:00,1,257.02,0,0.01,72.24,0.03,0.5,0.5,0.02
2022-01-21 18:00:00,1,257.02,0,0.01,74.39,0.03,0.5,0.5,0.01
2022-01-21 19:00:00,1,257.02,0,0.01,75.82,0.03,0.5,0.5,0.01
2022-01-21 20:00:00,1,260.35,0,0.01,77.25,0.04,0.5,0.5,0.01
2022-01-21 21:00:00,1,260.35,0,0.01,77.96,0.04,0.5,0.5,0.01
2022-01-21 22:00:00,1,263.69,0,0.01,77.96,0.04,0.5,0.5,0.01
2022-01-21 23:00:00,1,263.69,0,0.01,77.96,0.05,0.5,0.5,0.01
2022-01-22 00:00:00,1,267.03,0,0.01,77.96,0.05,0.5,0.5,0.01
2022-01-22 01:00:00,1,267.03,0,0.01,77.25,0.05,0.5,0.5,0.02
2022-01-22 02:00:00,1,267.03,0,0.01,77.96,0.05,0.5,0.5,0.01
2022-01-22 03:00:00,1,267.03,0,0.01,78.68,0.05,0.5,0.5,0.01
2022-01-22 04:00:00,2,267.03,0,0.01,80.11,0.05,0.5,0.5,0.01
2022-01-22 05:00:00,2,263.69,0,0.01,80.82,0.05,0.5,0.5,0.01
2022-01-22 06:00:00,2,263.69,0,0.01,80.82,0.05,0.5,0.5,0.01
2022-01-22 07:00:00,2,260.35,0,0.01,80.82,0.05,0.5,0.5,0.01
2022-01-22 08:00:00,1,260.35,0,0.01,78.68,0.04,0.5,0.5,0.01
2022-01-22 09:00:00,1,263.69,0,0.01,77.25,0.04,0.5,0.5,0.01
2022-01-22 10:00:00,1,263.69,0,0.01,77.25,0.04,0.5,0.5,0.01
2022-01-22 11:00:00,1,263.69,0,0.01,77.25,0.05,0.5,0.5,0.01
2022-01-22 12:00:00,1,263.69,0,0.01,77.96,0.07,0.5,0.5,0.01
2022-01-22 13:00:00,1,263.69,0,0.02,78.68,0.08,0.5,0.5,0.01
2022-01-22 14:00:00,1,263.69,0,0.02,78.68,0.1,0.5,0.5,0.01
2022-01-22 15:00:00,1,263.69,0,0.02,78.68,0.12,0.5,0.5,0.01
2022-01-22 16:00:00,1,263.69,0,0.02,77.96,0.16,0.5,0.5,0.01
2022-01-22 17:00:00,1,260.35,0,0.02,76.53,0.19,0.5,0.5,0.01
2022-01-22 18:00:00,1,260.35,0,0.02,75.82,0.22,0.5,0.5,0.01
2022-01-22 19:00:00,1,260.35,0,0.02,75.1,0.24,0.5,0.5,0.01
2022-01-22 20:00:00,1,260.35,0,0.02,74.39,0.26,0.5,0.5,0.01
2022-01-22 21:00:00,1,263.69,0,0.02,72.96,0.28,0.5,0.5,0.01
2022-01-22 22:00:00,1,263.69,0,0.02,70.81,0.31,0.5,0.5,0.01
2022-01-22 23:00:00,1,263.69,0,0.02,69.38,0.32,0.5,0.5,0.01
2022-01-23 00:00:00,1,263.69,0,0.02,67.95,0.32,0.5,0.5,0.01
2022-01-24 01:00:00,1,263.69,0,0.01,53.64,0.07,0.5,0.5,0.02
2022-01-24 02:00:00,1,263.69,0,0.01,53.64,0.07,0.5,0.5,0.02
2022-01-24 03:00:00,1,263.69,0,0.01,53.64,0.06,0.5,0.5,0.02
2022-01-24 04:00:00,1,260.35,0,0.01,53.64,0.06,0.5,0.5,0.02
2022-01-24 05:00:00,1,260.35,0,0.01,53.64,0.06,0.5,0.5,0.02
2022-01-24 06:00:00,1,257.02,0,0.01,53.64,0.06,0.5,0.5,0.02
2022-01-24 07:00:00,1,257.02,0,0.01,54.36,0.06,0.5,0.5,0.02
2022-01-24 08:00:00,1,253.68,0,0.01,55.07,0.06,0.5,0.5,0.01
2022-01-24 09:00:00,1,253.68,0,0.01,57.22,0.06,0.5,0.5,0.01
2022-01-24 10:00:00,1,253.68,0,0.01,57.94,0.06,0.5,0.5,0.02
2022-01-24 11:00:00,1,253.68,0,0.01,57.94,0.05,0.5,0.5,0.02
2022-01-24 12:00:00,1,253.68,0,0.01,57.94,0.06,0.5,0.5,0.02
2022-01-24 13:00:00,1,253.68,0,0.01,58.65,0.06,0.5,0.5,0.02
2022-01-24 14:00:00,1,253.68,0,0.01,58.65,0.06,0.5,0.5,0.02
2022-01-24 15:00:00,1,257.02,0,0.01,59.37,0.06,0.5,0.5,0.02
2022-01-24 16:00:00,1,257.02,0,0.01,60.8,0.06,0.5,0.5,0.02
2022-01-24 17:00:00,1,257.02,0,0.01,61.51,0.07,0.5,0.5,0.02
2022-01-24 18:00:00,1,260.35,0,0.01,62.23,0.09,0.5,0.5,0.02
2022-01-24 19:00:00,1,260.35,0,0.01,63.66,0.13,0.5,0.5,0.02
2022-01-24 20:00:00,1,263.69,0,0.02,65.8,0.18,0.5,0.5,0.02
2022-01-24 21:00:00,1,263.69,0,0.02,68.66,0.21,0.5,0.5,0.01
2022-01-24 22:00:00,1,263.69,0,0.03,71.53,0.24,0.5,0.5,0.01
2022-01-24 23:00:00,1,263.69,0,0.03,73.67,0.25,0.5,0.5,0.01
2022-01-25 00:00:00,1,263.69,0,0.03,75.82,0.25,0.5,0.5,0.01
2022-01-25 01:00:00,1,263.69,0,0.03,77.25,0.24,0.5,0.5,0.01
2022-01-25 02:00:00,1,260.35,0,0.03,77.25,0.21,0.5,0.5,0.01
2022-01-25 03:00:00,1,260.35,0,0.03,76.53,0.2,0.5,0.5,0.01
2022-01-25 04:00:00,1,257.02,0,0.02,76.53,0.19,0.5,0.5,0.01
2022-01-25 05:00:00,1,257.02,0,0.02,75.82,0.19,0.5,0.5,0.01
2022-01-25 06:00:00,1,257.02,0,0.02,75.1,0.19,0.5,0.5,0.01
2022-01-25 07:00:00,1,257.02,0,0.01,76.53,0.2,0.5,0.5,0.01
2022-01-25 08:00:00,1,260.35,0,0.01,76.53,0.2,0.5,0.5,0.01
2022-01-25 09:00:00,1,263.69,0,0.01,75.82,0.2,0.5,0.5,0.01
2022-01-25 10:00:00,1,263.69,0,0.01,75.1,0.21,0.5,0.5,0.01
2022-01-25 11:00:00,1,263.69,0,0.01,73.67,0.23,0.5,0.5,0.01
2022-01-25 12:00:00,1,263.69,0,0.01,72.24,0.23,0.5,0.5,0.01
2022-01-25 13:00:00,1,263.69,0,0.01,71.53,0.22,0.5,0.5,0.01
2022-01-25 14:00:00,1,267.03,0,0.01,71.53,0.19,0.5,0.5,0.01
2022-01-25 15:00:00,1,267.03,0,0.01,71.53,0.17,0.5,0.5,0.02
2022-01-25 16:00:00,1,267.03,0,0.01,72.24,0.15,0.5,0.5,0.02
2022-01-25 17:00:00,1,267.03,0,0.01,72.24,0.15,0.5,0.5,0.02
2022-01-25 18:00:00,1,267.03,0,0.01,71.53,0.14,0.5,0.5,0.02
2022-01-25 19:00:00,1,267.03,0,0.01,70.81,0.14,0.5,0.5,0.02
2022-01-25 20:00:00,1,267.03,0,0.01,69.38,0.14,0.5,0.5,0.02
2022-01-25 21:00:00,1,267.03,0,0.01,68.66,0.13,0.5,0.5,0.02
2022-01-25 22:00:00,1,267.03,0,0.01,67.95,0.13,0.5,0.5,0.02
2022-01-25 23:00:00,1,263.69,0,0.01,67.95,0.12,0.5,0.5,0.02
2022-01-26 00:00:00,1,263.69,0,0.01,67.95,0.12,0.5,0.5,0.02
2022-01-26 01:00:00,1,263.69,0,0.01,67.95,0.13,0.5,0.5,0.01
2022-01-26 02:00:00,1,263.69,0,0.01,68.66,0.16,0.5,0.5,0.01
2022-01-26 03:00:00,1,263.69,0,0.01,68.66,0.19,0.5,0.5,0.01
2022-01-26 04:00:00,1,263.69,0,0.01,69.38,0.24,0.5,0.5,0.01
2022-01-26 05:00:00,1,263.69,0,0.01,68.66,0.26,0.5,0.5,0
2022-01-26 06:00:00,1,263.69,0,0.01,68.66,0.28,0.5,0.5,0
2022-01-26 07:00:00,1,263.69,0,0.01,67.95,0.29,0.5,0.5,0
2022-01-26 08:00:00,1,267.03,0,0.01,67.95,0.27,0.5,0.5,0.01
2022-01-26 09:00:00,1,267.03,0,0.01,67.95,0.26,0.5,0.5,0.01
2022-01-26 10:00:00,1,267.03,0,0.01,67.95,0.26,0.5,0.5,0.01
2022-01-26 11:00:00,1,267.03,0,0.01,67.23,0.25,0.5,0.5,0.01
2022-01-26 12:00:00,1,267.03,0,0.01,66.52,0.24,0.5,0.5,0.01
2022-01-26 13:00:00,1,267.03,0,0.01,66.52,0.25,0.5,0.5,0.01
2022-01-26 14:00:00,1,267.03,0,0.01,65.8,0.23,0.5,0.5,0.01
2022-01-26 15:00:00,1,270.37,0,0.02,66.52,0.23,0.5,0.5,0.01
2022-01-26 16:00:00,1,270.37,0,0.02,67.23,0.22,0.5,0.5,0.01
2022-01-26 17:00:00,1,270.37,0,0.02,66.52,0.21,0.5,0.5,0.01
2022-01-26 18:00:00,1,270.37,0,0.02,67.23,0.21,0.5,0.5,0.01
2022-01-26 19:00:00,1,270.37,0,0.03,67.23,0.22,0.5,0.5,0.01
2022-01-26 20:00:00,1,270.37,0,0.03,68.66,0.22,0.5,0.5,0.01
2022-01-26 21:00:00,1,270.37,0,0.04,70.1,0.23,0.5,0.5,0.01
2022-01-26 22:00:00,1,273.7,0,0.06,70.1,0.29,0.5,0.5,0.01
2022-01-26 23:00:00,1,270.37,0,0.06,70.81,0.27,0.5,0.5,0.01
2022-01-27 00:00:00,1,273.7,0,0.07,70.81,0.31,0.5,0.5,0.01
2022-01-27 01:00:00,1,273.7,0,0.09,71.53,0.35,0.5,0.5,0.01
2022-01-27 02:00:00,1,270.37,0,0.12,71.53,0.4,0.5,0.5,0.01
2022-01-27 03:00:00,1,270.37,0.01,0.16,72.24,0.46,0.5,0.5,0
2022-01-27 04:00:00,1,267.03,0.01,0.21,72.24,0.51,0.5,0.5,0
2022-01-27 05:00:00,1,267.03,0.02,0.27,72.24,0.56,0.5,0.5,0
2022-01-27 06:00:00,1,263.69,0.02,0.36,71.53,0.66,0.5,0.5,0
2022-01-27 07:00:00,1,263.69,0.01,0.47,70.1,0.78,0.5,0.5,0
2022-01-27 08:00:00,1,267.03,0,0.57,69.38,0.9,0.5,0.5,0
2022-01-27 09:00:00,1,267.03,0,0.65,67.95,1.03,0.5,0.5,0
2022-01-27 10:00:00,1,270.37,0,0.7,67.23,1.13,0.5,0.5,0
2022-01-27 11:00:00,1,270.37,0,0.72,65.8,1.22,0.5,0.5,0
2022-01-27 12:00:00,1,273.7,0,0.74,64.37,1.28,0.5,0.5,0
2022-01-27 13:00:00,1,273.7,0,0.74,62.94,1.31,0.5,0.5,0
2022-01-27 14:00:00,1,273.7,0,0.72,62.23,1.28,0.5,0.5,0
2022-01-27 15:00:00,1,273.7,0,0.7,61.51,1.25,0.5,0.5,0
2022-01-27 16:00:00,1,273.7,0,0.64,61.51,1.19,0.5,0.5,0
2022-01-27 17:00:00,1,273.7,0,0.6,62.23,1.15,0.5,0.5,0
2022-01-27 18:00:00,1,273.7,0,0.56,62.23,1.1,0.5,0.5,0
2022-01-27 19:00:00,1,270.37,0,0.51,62.94,1.06,0.5,0.5,0
2022-01-27 20:00:00,1,270.37,0,0.48,63.66,1.01,0.5,0.5,0
2022-01-27 21:00:00,1,270.37,0,0.43,65.09,0.95,0.5,0.5,0
2022-01-27 22:00:00,1,270.37,0,0.4,65.8,0.9,0.5,0.5,0
2022-01-27 23:00:00,1,270.37,0,0.37,66.52,0.86,0.5,0.5,0
2022-01-28 00:00:00,1,267.03,0,0.35,67.95,0.83,0.5,0.5,0
2022-01-28 01:00:00,1,267.03,0,0.32,68.66,0.78,0.5,0.5,0
2022-01-28 02:00:00,1,263.69,0,0.29,70.1,0.73,0.5,0.5,0
